Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
117,142,PARP1,0,286,
159,191,AHCY,0,85,
184,223,ALDH9A1,0,58,
388,471,ATIC,0,75,
389,472,ATM,0,218,
438,528,ATP6V1C1,0,59,
453,545,ATR,0,134,
473,572,BAD,0,70,
474,573,BAG1,0,82,
479,578,BAK1,0,36,
482,581,BAX,0,86,
496,596,BCL2,1,136,173.0
498,598,BCL2L1,0,112,
503,604,BCL6,1,158,2416.0
525,635,BHMT,1,17,186.0
527,637,BID,0,62,
561,672,BRCA1,0,609,
562,673,BRAF,1,63,1906.0
563,675,BRCA2,0,90,
697,833,CARS,0,42,
698,834,CASP1,0,63,
700,836,CASP3,0,183,
705,841,CASP8,0,196,
707,843,CASP10,1,49,13.0
735,875,CBS,1,81,72.0
827,983,CDK1,0,415,
839,995,CDC25C,0,44,
861,1017,CDK2,0,892,
868,1024,CDK8,0,137,
934,1107,CHD3,0,190,
972,1147,CHUK,0,219,
1050,1263,PLK3,0,27,
1160,1387,CREBBP,0,400,
1180,1410,CRYAB,0,115,
1197,1432,MAPK14,0,329,
1202,1437,CSF2,1,21,15.0
1205,1440,CSF3,1,3,707.0
1206,1441,CSF3R,0,29,
1218,1454,CSNK1E,0,169,
1221,1457,CSNK2A1,0,615,
1223,1459,CSNK2A2,0,341,
1224,1460,CSNK2B,0,305,
1249,1487,CTBP1,0,171,
1347,1613,DAPK3,0,74,
1350,1616,DAXX,0,218,
1385,1656,DDX6,0,134,
1423,1719,DHFR,0,16,
1444,51341,ZBTB7A,0,36,
1552,1869,E2F1,0,142,
1554,1871,E2F3,0,42,
1591,1915,EEF1A1,0,613,
1620,1956,EGFR,0,926,
1653,1994,ELAVL1,0,1866,
1687,2033,EP300,0,547,
1706,2052,EPHX1,1,29,9483.0
1728,2074,ERCC6,0,55,
1741,2099,ESR1,0,789,
1916,2305,FOXM1,0,72,
1960,2356,FPGS,1,11,4803.0
2031,2495,FTH1,0,65,
2220,2735,GLI1,0,66,
2280,2810,SFN,0,290,
2499,3064,HTT,0,205,
2500,3065,HDAC1,0,611,
2501,3066,HDAC2,0,387,
2524,3091,HIF1A,0,182,
2526,3093,UBE2K,0,107,
2549,3123,HLA-DRB1,1,27,4.0
2582,3164,NR4A1,0,134,
2594,3178,HNRNPA1,0,701,
2596,3181,HNRNPA2B1,0,333,
2668,3265,HRAS,0,113,
2687,134359,POC5,0,70,
2703,3303,HSPA1A,0,353,
2704,3304,HSPA1B,0,91,
2705,3305,HSPA1L,0,163,
2709,3309,HSPA5,0,517,
2712,3312,HSPA8,0,600,
2718,3320,HSP90AA1,0,900,
2722,3326,HSP90AB1,0,543,
2727,3336,HSPE1,0,137,
2803,3440,IFNA2,1,7,17817.0
2881,3551,IKBKB,0,224,
2935,3607,FOXK2,0,115,
2997,3676,ITGA4,0,529,
3142,3838,KPNA2,0,225,
3220,3925,STMN1,0,94,
3270,3984,LIMK1,0,55,
3425,4170,MCL1,0,75,
3446,4193,MDM2,0,470,
3447,4194,MDM4,0,78,
3461,4214,MAP3K1,0,242,
3592,6196,RPS6KA2,0,48,
3601,4436,MSH2,0,132,
3662,4522,MTHFD1,0,96,
3664,4524,MTHFR,1,16,5.0
3682,4548,MTR,0,34,
3729,4609,MYC,0,583,
3893,4800,NFYA,0,79,
3894,4801,NFYB,0,52,
3968,4893,NRAS,0,36,
3986,4914,NTRK1,0,1965,
4062,835,CASP2,0,46,
4110,5071,PRKN,0,426,
4266,5257,PHKB,0,21,
4305,5300,PIN1,0,309,
4319,5315,PKM,0,194,
4340,5336,PLCG2,0,126,
4349,5347,PLK1,0,268,
4371,5371,PML,0,237,
4445,5471,PPAT,0,36,
4463,5499,PPP1CA,0,356,
4465,5501,PPP1CC,0,308,
4477,5515,PPP2CA,0,262,
4479,5518,PPP2R1A,0,298,
4486,5525,PPP2R5A,0,47,
4488,5527,PPP2R5C,0,43,
4491,5530,PPP3CA,0,87,
4495,5534,PPP3R1,0,30,
4511,5551,PRF1,1,11,16720.0
4520,5562,PRKAA1,0,181,
4524,5566,PRKACA,0,420,
4534,5578,PRKCA,0,395,
4536,5580,PRKCD,0,234,
4537,5581,PRKCE,0,175,
4547,5591,PRKDC,0,312,
4550,5594,MAPK1,0,402,
4551,5595,MAPK3,0,349,
4552,5596,MAPK4,0,60,
4553,5597,MAPK6,0,282,
4554,5598,MAPK7,0,111,
4555,5599,MAPK8,0,256,
4556,5600,MAPK11,0,93,
4557,5601,MAPK9,0,204,
4558,5602,MAPK10,0,107,
4559,5603,MAPK13,0,153,
4622,5682,PSMA1,0,275,
4784,5883,RAD9A,0,46,
4789,5888,RAD51,0,146,
4795,5894,RAF1,0,209,
4822,5925,RB1,0,257,
4874,5987,TRIM27,0,464,
4916,6045,RNF2,0,756,
4956,6117,RPA1,0,494,
4957,6118,RPA2,0,471,
5075,6259,RYK,0,78,
5108,6300,MAPK12,0,83,
5252,6470,SHMT1,1,63,4329.0
5254,6472,SHMT2,0,455,
5277,6500,SKP1,0,251,
5365,6597,SMARCA4,0,269,
5373,6606,SMN1,0,267,
5408,6643,SNX2,0,83,
5432,6667,SP1,0,441,
5434,6670,SP3,0,98,
5559,55749,CCAR1,0,62,
5744,7037,TFRC,1,109,1999.0
5788,7083,TK1,0,182,
5855,7157,TP53,1,1001,33.0
5856,7158,TP53BP1,0,175,
5857,7159,TP53BP2,0,184,
5881,7185,TRAF1,0,306,
5944,7272,TTK,0,71,
5965,7295,TXN,0,124,
5968,7298,TYMS,1,77,1660.0
5981,7316,UBC,0,1647,
5984,7319,UBE2A,0,88,
5985,7320,UBE2B,0,89,
5994,7329,UBE2I,0,502,
6005,7341,SUMO1,0,258,
6065,7412,VCAM1,0,446,
6068,7415,VCP,0,610,
6078,7428,VHL,0,466,
6091,7444,VRK2,0,32,
6128,7486,WRN,0,55,
6148,7515,XRCC1,0,82,
6159,7528,YY1,0,172,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
6165,7534,YWHAZ,0,662,
6225,6732,SRPK1,0,349,
6267,7704,ZBTB16,0,166,
6271,7709,ZBTB17,0,40,
6378,7874,USP7,0,313,
6613,8289,ARID1A,0,87,
6726,8438,RAD54L,1,9,5177.0
6732,8445,DYRK2,0,60,
6738,8451,CUL4A,0,383,
6741,8454,CUL1,0,763,
6828,8554,PIAS1,0,191,
7035,8795,TNFRSF10B,0,58,
7064,8826,IQGAP1,0,284,
7073,8837,CFLAR,0,65,
7084,8850,KAT2B,0,206,
7109,8878,SQSTM1,0,246,
7224,9040,UBE2M,0,136,
7243,9063,PIAS2,0,204,
7317,9146,HGS,0,355,
7355,9191,DEDD,0,36,
7380,9219,MTA2,0,171,
7521,9397,NMT2,0,23,
7552,9440,MED17,0,90,
7698,9611,NCOR1,0,179,
7740,9656,MDC1,0,196,
7813,9734,HDAC9,0,74,
7893,9820,CUL7,0,649,
8065,10014,HDAC5,0,370,
8067,10016,PDCD6,0,121,
8069,10018,BCL2L11,0,62,
8089,10048,RANBP9,0,141,
8096,10055,SAE1,0,66,
8112,10075,HUWE1,0,461,
8185,10155,TRIM28,0,256,
8218,10197,PSME3,0,195,
8287,10273,STUB1,0,258,
8313,10301,DLEU1,0,22,
8453,10467,ZNHIT1,0,45,
8545,10572,SIVA1,0,41,
8707,10768,AHCYL1,0,153,
8729,10797,MTHFD2,0,34,
8797,10891,PPARGC1A,0,75,
8875,10980,COPS6,0,321,
9064,11200,CHEK2,1,113,3125.0
9166,11339,OIP5,0,122,
9873,285216,,0,16,
10617,79813,EHMT1,0,73,
10793,80025,PANK2,0,25,
10904,80196,RNF34,0,21,
10910,80204,FBXO11,0,41,
11699,282049,,0,3,
13119,51283,BFAR,0,20,
13190,51366,UBR5,0,136,
14072,3313,HSPA9,0,264,
15366,55016,MARCH1,0,10,
15456,7291,TWIST1,0,38,
16271,23322,RPGRIP1L,0,151,
16327,23382,AHCYL2,0,33,
16335,23390,ZDHHC17,0,237,
16354,23411,SIRT1,0,261,
16369,23429,RYBP,0,63,
16419,56254,RNF20,0,83,
16523,23598,PATZ1,0,90,
16626,23743,BHMT2,0,10,
17323,57520,HECW2,0,291,
17541,57805,CCAR2,0,121,
17692,221937,FOXK1,0,82,
17959,25788,RAD54B,1,44,1426.0
18008,25842,ASF1A,0,68,
18049,25898,RCHY1,0,87,
18053,25902,MTHFD1L,0,49,
18085,25942,SIN3A,0,254,
18134,26003,GORASP2,0,143,
18332,26270,FBXO6,0,622,
18728,26986,PABPC1,0,504,
18784,92609,TIMM50,0,89,
18814,27113,BBC3,0,8,
19179,60491,NIF3L1,0,169,
19829,29102,DROSHA,0,66,
20711,63970,TP53AIP1,0,2,
21554,1571,CYP2E1,1,16,17348.0
